Kunst- und Museumsbibliothek Köln - Lesesaal Aussenansicht (0287-89).jpg	Raymond - Raimond Spekking | Wikimedia Commons | CC BY-SA 3.0
Kunth.jpg	portrait by Rinck, lithography by Schall. | Wikimedia Commons | Public domain
Kuntzemüller 00008595 (cropped).jpg	Atelier Wilhelm Kuntzemüller  | Wikimedia Commons | Public domain
Kuntzemüller Großherzog Friedrich.JPG	Wilhelm Kuntzemüller | Wikimedia Commons | Public domain
Kunzen.gif	Johann Heinrich Lips | Wikimedia Commons | Public domain
Kupfer Adolf sig.jpg	Адо́льф Я́ковлевич Ку́пфер  | Wikimedia Commons | Public domain
Kupfer Adolf.jpg	Е. Класин  | Wikimedia Commons | Public domain
Kupferstich - Christoph Besoldus - Kilian.jpg	Wolfgang Kilian | Wikimedia Commons | Public domain
Kupferstich Magnus Friedrich Roos.jpg	Hermann F.K. Roos | Wikimedia Commons | CC BY-SA 3.0
Kuprijanow-Portrait my xlarge.jpg	Alasswe | Wikimedia Commons | CC BY-SA 4.0
Kuprin.jpg	Vokrugsveta | Wikimedia Commons | Public domain
Kuratorium Deutsche Altershilfe Logo.svg	Kuratorium Deutsche Altershilfe | Wikimedia Commons | Public domain
Kurfuerstenhaus B-Mitte 06-2017.jpg	A.Savin | Wikimedia Commons | FAL
Kurfürst Karl Friedrich von Baden.jpg	Johann Ludwig Kisling | Wikimedia Commons | Public domain
Kurfüstin Elisabeth Auguste am Spinett.jpg	Johann Heinrich Tischbein | Wikimedia Commons | Public domain
Kurhaus Bad Steben 1.jpg	Mef.ellingen | Wikimedia Commons | CC BY-SA 3.0
Kurhaus-Wiesbaden-bei-Nacht.jpg	Holger Reinhardt | Wikimedia Commons | CC BY-SA 3.0
Kurlov.jpg	Wikimedia Commons | Public domain
Kurpfälzisches Museum Haupteingang.JPG	4028mdk09 | Wikimedia Commons | CC BY-SA 3.0
Kursbuch Suhrkamp 1 1965.jpg	Kursbuch65 | Wikimedia Commons | Public domain
Kurt Adler Elder.JPEG	Self | Wikimedia Commons | CC BY-SA 3.0
Kurt Aland 1915-1994.png	TA | Wikimedia Commons | Public domain
Kurt Andermann Aufnahme von Ernst-Dieter Hehl.jpg	Ernst-Dieter Hehl | Wikimedia Commons | CC BY-SA 3.0 de
Kurt Badertscher.jpeg	Claudia Scarpatetti-Badertscher | Wikimedia Commons | CC0
Kurt Badt.jpg	Dumont Verlag | Wikimedia Commons | Copyrighted free use
Kurt Baschwitz (1966).jpg	Eric Koch for Anefo | Wikimedia Commons | CC BY-SA 3.0
Kurt Beck - Deutschlandfest Bonn 2011-3237 (cropped).jpg	Raimond Spekking | Wikimedia Commons | CC BY-SA 4.0
Kurt Boeck.jpg	Kurt Boeck | Wikimedia Commons | Public domain
Kurt Boewe (1991) by Guenter Prust.jpg	Günter Prust | Wikimedia Commons | CC BY 3.0
Kurt Breysig.jpg	Wikimedia Commons | Public domain
Kurt Diebner.jpg	US gov | Wikimedia Commons | Public domain
Kurt E. Becker.jpg	Daniela Nietzel / c KEB | Wikimedia Commons | FAL
Kurt Edelhagen (1958) 2.jpg	Eric Koch for Anefo | Wikimedia Commons | CC0
Kurt Enoch (1895-1982), German-born American publisher, 1964.png	Not identified | Wikimedia Commons | Public domain
Kurt Epstein.jpg	neznámí  | Wikimedia Commons | Public domain
Kurt Erich Meurer.jpg	Gerda Meurer ,fotografierte 1935  | Wikimedia Commons | CC BY-SA 2.0 de
Kurt Flasch.jpg	Bücherknecht | Wikimedia Commons | CC BY-SA 3.0
Kurt Fluri (2019).jpg	Services du Parlement | Wikimedia Commons | Attribution
Kurt Gerron (cropped).jpg	Wikimedia Commons | Public domain
Kurt Gerstein.jpg	Wikimedia Commons | Public domain
Kurt Gloor 1972.jpg	Josef Schmid, Comet Photo AG  | Wikimedia Commons | CC BY-SA 4.0
Kurt Gritsch 2018 (by Simon Raffeiner).jpg	Simon Raffeiner | Wikimedia Commons | CC BY-SA 4.0
Kurt Gscheidle.jpeg	Magnussen, Friedrich  | Wikimedia Commons | CC BY-SA 3.0 de
Kurt Gödel signature.svg	derivative work: Pbroks13 Kurt_Gödel_signature.gif... | Wikimedia Commons | Public domain
Kurt Hahn.jpg	Ryswyles | Wikimedia Commons | CC BY-SA 4.0
Kurt Hiller.jpg	Author unknown | Wikimedia Commons | Public domain
Kurt Hirschfeld (1902 - 1964), German-Jewish Theater Director.jpg	Collmann Darmstadt / Else Blum | Wikimedia Commons | CC BY-SA 3.0
Kurt Hüber, Theater am Goetheplatz.jpg	G. Friedrich | Wikimedia Commons | CC BY 3.0
Kurt J. Rosenthaler.jpg	Zum Groucho | Wikimedia Commons | CC BY-SA 4.0
Kurt Jooss.jpg	Anefo | Wikimedia Commons | CC BY-SA 3.0 nl
Kurt Jungwirth 2015 Wien.JPG	GFHund | Wikimedia Commons | CC BY 4.0
Kurt Juster Signatur.jpg	MoSchle | Wikimedia Commons | CC BY-SA 4.0
Kurt Kasznar-Celia Lovsky.jpg	MGM | Wikimedia Commons | Public domain
Kurt Kläber 1930.jpeg	Maria Braun | Wikimedia Commons | CC BY-SA 4.0
Kurt Kotrschal - Buchmesse Wien 2019.JPG	C.Stadler/Bwag | Wikimedia Commons | CC BY-SA 4.0
Kurt Kroner und seine Frau Ella Kroner, Berlin 1909.jpg	Aura Hertwig | Wikimedia Commons | Public domain
Kurt Küchler 1918 (Foto G. Buber).jpg	G. Buber | Wikimedia Commons | Public domain
Kurt Lampert.jpg	Wikimedia Commons | Public domain
Kurt Lehmann ca. 1970.jpg	Diether Heisig | Wikimedia Commons | CC0
Kurt Liebknecht (cropped).jpg	Heinz Funck | Wikimedia Commons | CC BY-SA 3.0 de
Kurt Löb (1967).jpg	Hans Steinmeier / Anefo | Wikimedia Commons | CC BY-SA 3.0 nl
Kurt Magitz Porträt 1969.jpg	Maria Rüger | Wikimedia Commons | CC BY 3.0 de
Kurt Marti. Hektor Leibundgut (Photograph) Kurt Marti Dorothee Sölle Adolf Muschg Bern 1989 (cropped).jpg	Flimmer | Wikimedia Commons | CC BY-SA 4.0
Kurt Masur TA 2012 cropped.jpg	Levg. Cropped by Andrew Dalby | Wikimedia Commons | CC BY-SA 3.0
Kurt Matull 1904. Sketched from life by Edwin Murray MacKay.jpg	Edwin Murray MacKay | Wikimedia Commons | Public domain
Kurt Mautz.jpg	Studio Besier | Wikimedia Commons | CC BY-SA 3.0
Kurt Meisel in A Time to Love and a Time to Die trailer.jpg	trailer screenshot  | Wikimedia Commons | Public domain
Kurt Mitterndorfer 2025 BHO-8418.jpg	Bernhard Holub | Wikimedia Commons | CC BY-SA 4.0
Kurt Mueller-Vollmer.jpg	L1b3rtas 4E | Wikimedia Commons | CC BY-SA 4.0
Kurt Mühlenhaupt 2004.jpg	Wikimedia Commons | CC BY-SA 3.0
Kurt Müller (Schriftsteller).JPG	Wewoewi  17:24, 22. Sep. 2014  | Wikimedia Commons | Copyrighted free use
Kurt Neuburger, 1974.jpg	Dietmar Bührer  | Wikimedia Commons | CC BY-SA 4.0
Kurt Overhoff.jpg	Hartmut Schmidt | Wikimedia Commons | CC BY-SA 4.0
Kurt Pahlen 1992.jpg	Comet Photo AG  | Wikimedia Commons | CC BY-SA 4.0
Kurt Palm - Buch Wien 2024.JPG	C.Stadler/Bwag | Wikimedia Commons | CC BY-SA 4.0
Kurt Pinthus um 1920.jpg	Wikimedia Commons | Public domain
Kurt Priemel 2 (fcm).jpg	Photograph:  Frank C. Müller, Baden-Baden | Wikimedia Commons | CC BY-SA 2.5
Kurt Reutti 1960 Kunsthalle Bremen.jpg	Wikimedia Commons | CC BY-SA 4.0
Kurt Rosenfeld 1930 Edit.jpg	Deutsches Reich. Reichstag. | Wikimedia Commons | Public domain
Kurt Rydl, in 2019, Wuppertal.jpg	TiLaOr, Tim Lange | Wikimedia Commons | CC BY-SA 4.0
Kurt Schindler (1932) (cropped).jpg	Wikimedia Commons | Public domain
Kurt Schwabach und Willy Rosen 02.jpg	Wikimedia Commons | Public domain
Kurt Schwabach und Willy Rosen 03.jpg	Wikimedia Commons | Public domain
Kurt Schwertsik AEC 2025 BHO-3985.jpg	Bernhard Holub | Wikimedia Commons | CC BY-SA 4.0
Kurt Schwitters Alfred Sohn-Rethel 1940.jpg	Kurt Schwitters | Wikimedia Commons | Public domain
Kurt Schwitters Fred Uhlman 1940.jpg	Kurt Schwitters | Wikimedia Commons | Public domain
Kurt Schwitters Signature.jpg	Kurt Schwitters | Wikimedia Commons | Public domain
Kurt Schwitters.JPG	Genja Jonas | Wikimedia Commons | Public domain
Kurt Sethe.jpg	Wikimedia Commons | Public domain
Kurt Sigel Unterschrift.jpg	Kurt Sigel | Wikimedia Commons | Public domain
Kurt Sohns.jpg	Kurt Sohns  | Wikimedia Commons | CC BY-SA 3.0 de
Kurt Thomas.gif	Shoshone at de.wikipedia | Wikimedia Commons | Public domain
Kurt Tucholsky - Deutschland Deutschland über alles, Universum-Bücherei, 1929.jpg	Cover: Paul Urban  | Wikimedia Commons | Public domain
Kurt Tucholsky Deutschland Anzeige 1929.jpg	Kurt Tucholsky | Wikimedia Commons | Public domain
Kurt Tucholsky Signature.svg	--Maximilian with digital help from Hans-Jörg Breh... | Wikimedia Commons | Public domain
Kurt Vethake 1978.png	Wikimedia Commons | CC BY-SA 4.0
Kurt Vonnegut Junior.svg	Kurt Vonnegut | Wikimedia Commons | Public domain
Kurt Vonnegut by Bernard Gotfryd (1965).jpg	Bernard Gotfryd / Adam Cuerden | Wikimedia Commons | Public domain
Kurt Wachsmuth 1884.jpg	Wikimedia Commons | Public domain
Kurt Waldheim Signature.svg	Kurt Waldheim | Wikimedia Commons | Public domain
Kurt Waldheim UN.jpg	Bernard Gotfryd | Wikimedia Commons | Public domain
Kurt Weidemann bei Fußballspiel.jpg	Kürschner  16:42, 27 May 2012  | Wikimedia Commons | Public domain
Kurt Wilhelm.jpg	Dieter Schnöpf | Wikimedia Commons | CC BY-SA 3.0
Kurt freyer 1964.JPG	Amnon_s | Wikimedia Commons | CC BY-SA 2.0
Kurt von Hammerstein-Equord.jpg	Wikimedia Commons | Public domain
Kurt von Haugwitz.jpg	F. G. Schmidt | Wikimedia Commons | Public domain
Kurt von Plettenberg (1930).jpg	Wikimedia Commons | Public domain
KurtDoerry1924.jpg	Wikimedia Commons | Public domain
KurtEisner1919.jpg	Robert Sennecke | Wikimedia Commons | Public domain
KurtGoldstein 1 (cropped).jpg	Wikimedia Commons | CC BY-SA 4.0
KurtPätzold-15-d.jpg	Bunnyfrosch | Wikimedia Commons | CC BY-SA 3.0
KurtReidemeister MFO19544cropped.jpg	Verena Huber-Dyson  | Wikimedia Commons | CC BY-SA 2.0 de
KurtRoemhild1963.jpg	Arno Fehringer | Wikimedia Commons | CC BY-SA 4.0
KurtSalamun.jpg	Kurt Salamun | Wikimedia Commons | CC BY-SA 3.0
KurtSchwaen.jpg	Steffen Wolf | Wikimedia Commons | Copyrighted free use
KurtVonSchuschnigg1936-3.jpg	KurtVonSchuschnigg1936.jpg: Not stated by seller, ... | Wikimedia Commons | Copyrighted free use
Kurtfaber.jpg	Redecke~commonswiki assumed . | Wikimedia Commons | Public domain
Kurth ernst.png	Wikimedia Commons | Public domain
Kurto Wendt.jpg	Fifibe | Wikimedia Commons | CC BY-SA 3.0
Kurtág György.jpeg	Lenke Szilágyi | Wikimedia Commons | CC BY-SA 3.0
Kurucz-Gyula1.jpg	Vadas Róbert  | Wikimedia Commons | CC BY-SA 3.0
Kuruta Dmitry Dmitrievich.jpg	George Dawe | Wikimedia Commons | Public domain
Kurz Stich.jpg	Ferdinand Landerer  | Wikimedia Commons | Public domain
Kurzweil – Bettina Bauer, 1907.jpg	Max Kurzweil | Wikimedia Commons | Public domain
Kurz, Hermann.jpg	Wikimedia Commons | Public domain
Kur- und Amtshaus Altaussee.JPG	Sebastian.Dietrich  | Wikimedia Commons | CC BY-SA 3.0 at
Kusalananda.jpg	Gakuro assumed . | Wikimedia Commons | CC BY-SA 3.0
Kusch.jpg	--Northside 23:05, 29 August 2006  | Wikimedia Commons | CC BY-SA 3.0
Kusturica 2024.jpg	Пресс-служба Президента Российской Федерации | Wikimedia Commons | CC BY 4.0
KutlugAtaman.JPG	Neva Micheva | Wikimedia Commons | CC BY 2.5
Kuzma Petrov-Vodkin. Portrait of Anna Akhmatova. 1922.jpg	Kuzma Petrov-Vodkin | Wikimedia Commons | Public domain
Ku-ucph-logo-svg.svg	Canconier | Wikimedia Commons | CC BY-SA 4.0
Kw11 0012025 20190129 001 Baldung Jugendliches Selbstbildnis.jpg	Hans Baldung Grien | Wikimedia Commons | Public domain
Kwame Anthony Appiah in 2024 at the Library of Congress Great Hall (cropped).jpg	Library of Congress Life | Wikimedia Commons | CC0
Kyanovska.jpg	Григорий Ганзбург | Wikimedia Commons | CC BY-SA 4.0
Kybernetische -nachtigall-um-festival21.jpg	Kaethe17 | Wikimedia Commons | CC BY-SA 4.0
Kyle-cassidy-neil-gaiman-April-2013.jpg	Kyle Cassidy | Wikimedia Commons | CC BY-SA 3.0
Kyokutei Bakin.jpg	Hannah | Wikimedia Commons | Public domain
Kyoto 2009.jpg	Jeffreyangles | Wikimedia Commons | CC BY-SA 3.0
Kyoto University Clock Tower.jpg	Soraie8288 | Wikimedia Commons | CC BY-SA 4.0
Kyoto University emblem.svg	京都大学、小川録郎、川崎清、久谷政樹 | Wikimedia Commons | Public domain
Kyriakos Charalambides.jpg	Newkarakas | Wikimedia Commons | Public domain
Kálmán Imre cropped (Willinger Vilmos, 1924).jpg	Wilhelm Willinger | Wikimedia Commons | Public domain
Kárason Einar.IMG 3678.JPG	Avjoska | Wikimedia Commons | CC BY 3.0
Károlyi Mansion, corner of Károlyi Mihály and Ferenczy István Sts., 2011 Budapešť 1224.jpg	Dezidor | Wikimedia Commons | CC BY 3.0
Károlyi Mihály köztársasági elnök.png	Révész és Bíró | Wikimedia Commons | Public domain
Käte und Wolfgang Stresemann 1906.jpg	Wikimedia Commons | Public domain
Käthe Haack 1916 Alexander Binder 001.jpg	Alexander Binder | Wikimedia Commons | Public domain
Käthe Hoch Bildnis Dr E Müller-Kamp.jpg	Käthe Hoch | Wikimedia Commons | Public domain
Käthe Kollwitz by Hugo Erfurth, 1927.jpg	Hugo Erfurth | Wikimedia Commons | Public domain
Käthe Kratz 2005 CIMG4053a.jpg	E.mil.mil | Wikimedia Commons | CC BY-SA 3.0
Käthe Lachmann Februar 2010.jpg	JCS | Wikimedia Commons | CC BY-SA 3.0 de
Käthe Leichter 1933.jpg	Wikimedia Commons | Public domain
Käthe Reichel (1989).jpg	Thomas Lehmann | Wikimedia Commons | CC BY-SA 3.0 de
Käthe Reichel 2006.jpg	SpreeTom | Wikimedia Commons | CC BY-SA 3.0
Käthe Rülicke-Weiler.jpg	Wikimedia Commons | Public domain
Käthe Schirmacher.png	Gottheil &amp; Sohn, Danzig. | Wikimedia Commons | Public domain
Käthe von Nagy Argentinean Magazine AD.jpg	CINEGRAF magazine | Wikimedia Commons | Public domain
Käthe-Kollwitz-Gymnasium Munich cropped.jpg	Nothere | Wikimedia Commons | CC BY-SA 3.0
Käthe-Kollwitz-Museum Köln.jpg	Raimond Spekking | Wikimedia Commons | CC BY-SA 4.0
Kératry, député.jpg	Wikimedia Commons | Public domain
Kósa György, Literatura, 1927.jpg	Wikimedia Commons | Public domain
Köchel-Bild Seite 1.jpg	Wikimedia Commons | Public domain
Köln im Kreuzverhör – Kriminalität in der frühen Neuzeit-4200.jpg	Raimond Spekking | Wikimedia Commons | CC BY-SA 4.0
Kölner Dom - Westfassade 2022 ohne Gerüst-0968.jpg	Raimond Spekking | Wikimedia Commons | CC BY-SA 4.0
Kölnischer Kunstverein - Die Brücke (3279-81).jpg	Raimond Spekking | Wikimedia Commons | CC BY-SA 4.0
Kölnisches Stadtmuseum im Haus Sauer-0165 (cropped).jpg	Hermann tom Ring | Wikimedia Commons | Public domain
Kölnisches Stadtmuseum.jpg	Thomas Wolf, www.foto-tw.de | Wikimedia Commons | CC BY-SA 3.0 de
König Friedrich August III. um 1910.jpg	Wikimedia Commons | Public domain
König Leo Fritz Nemitz@Nieders. Landesmuseum20160811.JPG	Leo von König | Wikimedia Commons | Public domain
König Ludwig III. von Bayern.jpg	Fotoatelier Elvira; fotographer was either Emma Ui... | Wikimedia Commons | Public domain
König Wilhelm I Württ.jpg	Joseph Karl Stieler | Wikimedia Commons | Public domain
Königin Therese von Bayern by Joseph Karl Stieler.jpg	Joseph Karl Stieler | Wikimedia Commons | CC BY-SA 4.0
Königliche Porzellan-Manufaktur.svg	Original: KPM Berlin Vector:  Doc Taxon | Wikimedia Commons | CC BY-SA 3.0
Königlich-Sächsische Baugewerkenschule Leipzig - Kollegium um 1890 - Max Bösenberg.jpg	Wikimedia Commons | Public domain
Königsstraße 36 Karl Weise Bad Freienwalde.jpg	Clemensfranz | Wikimedia Commons | CC BY-SA 3.0
Könitzer.jpg	Svenhlgbg | Wikimedia Commons | CC BY-SA 4.0
Könz Pelikan2.jpg	Adrian Michael | Wikimedia Commons | CC BY-SA 3.0
Körmendi Ferenc.jpg	Wikimedia Commons | Public domain
Körner, Johann Gottfried (1726-1785).jpg	After Anton Graff | Wikimedia Commons | Public domain
Körtzinger Barlach Reemtsma.jpg	Wikimedia Commons | CC BY 3.0 de
Köselitz-Selfportrait.jpg	Rudolf Köselitz  | Wikimedia Commons | Public domain
Kösener Raute.jpg	NN | Wikimedia Commons | Public domain
Közép-európai Egyetem, Oktober 6. utca, 2017 Lipótváros.jpg	Globetrotter19 | Wikimedia Commons | CC BY-SA 3.0
Kübelesmarkt Bad Cannstatt (01.02.15 - 2).JPG	James Steakley | Wikimedia Commons | CC BY-SA 4.0
Kückelmann.JPG	Jovolution | Wikimedia Commons | CC BY-SA 3.0
Kügelgen.jpg	Wikimedia Commons | Public domain
Kühn Johannes 1.JPG	EPei | Wikimedia Commons | CC BY-SA 3.0
Kühne + Nagel Building.jpg	Michael D. Schmid | Wikimedia Commons | CC BY-SA 3.0
Kühne + Nagel logo.svg	Wikimedia Commons | Public domain
Künstlerhaus Salzburg.JPG	Eweht  | Wikimedia Commons | CC BY-SA 3.0 at
Künstlerhaus Stuttgart Fassade.jpg	Bigbossfarin | Wikimedia Commons | CC0
KünstlerhausHannover.jpg	Raimund Zakowski | Wikimedia Commons | CC BY-SA 3.0
Künstlerporträts - Gerda Lepke, Malerin und Grafikerin, Gera, 2020.jpg	Frank Höhler | Wikimedia Commons | CC BY-SA 4.0
Künstlersignatur David K Lynch US-amerikanischer multitalentierter Künstler.png	Birkho | Wikimedia Commons | CC0
Künstlersignatur Karl Christian Andreae (1823–1904) deutscher Maler der Düsseldorfer Schule.svg	Birkho | Wikimedia Commons | CC0
Küppers Breidenstein Bonn.jpg	Jotquadrat | Wikimedia Commons | CC BY-SA 3.0
Küppers Christlieb.jpg	Jotquadrat | Wikimedia Commons | CC BY-SA 3.0
Küppers Schäfer Bonn.jpg	Jotquadrat | Wikimedia Commons | CC BY-SA 3.0
Küppers vom Rath Bonn.jpg	Jotquadrat | Wikimedia Commons | CC BY-SA 3.0
Kürschners Literaturkalender 1907.jpg	Wikimedia Commons | Public domain
Küttler, Wolfgang, 2019.jpg	Reinhard Ferdinand | Wikimedia Commons | CC BY-SA 4.0
Kőnig Gyula, MTA emlékbeszédek, 1914.jpg	Wikimedia Commons | Public domain
Kőrösi Csoma Sándor.jpg	Wikimedia Commons | Public domain
L Frank Baum Signature.svg	Connormah, L. Frank Baum | Wikimedia Commons | Public domain
L Portrait Manfred.jpg	Peitschenschwinger | Wikimedia Commons | CC0
L Richter Der Mond ist aufgegangen.jpg	Ludwig Richter | Wikimedia Commons | Public domain
L Valli.jpg	Wikimedia Commons | Public domain
L. A. Staufe-Simiginowicz.JPG	Wikimedia Commons | Public domain
L. E. Borowski.JPG	Wikimedia Commons | Public domain
L. Frank Baum (1911).jpg	George Steckel | Wikimedia Commons | Public domain
L. Ron Hubbard Signature.svg	L. Ron Hubbard | Wikimedia Commons | Public domain
L. Ron Hubbard in 1950 - Restoration.jpg	Adam Cuerden | Wikimedia Commons | CC BY 4.0
L. Ron Hubbard in 1950.jpg	Adam Cuerden | Wikimedia Commons | CC BY 4.0
L. Schwann, Buch- und Stein-Druckerei, Charlottenstraße 86, Anzeige (Ausschnitt) in Adressbuch Düsseldorf 1902.jpg	Wikimedia Commons | CC0
L. T. Meade - Elizabeth Thomasina Meade Smith.jpg	L. T. Meade - no photo credit. Hurst &amp; Company... | Wikimedia Commons | Public domain
L.N.Tolstoy Prokudin-Gorsky.jpg	Sergei Prokudin-Gorskii | Wikimedia Commons | Public domain
L1100401.JPG	EckhardLieb | Wikimedia Commons | CC BY-SA 3.0
LA2-Blitz-0153 Lutz Heck (cropped).jpg	Wikimedia Commons | Public domain
LAIBACH Press Photo 2011.jpg	Gruppe LAIBACH | Wikimedia Commons | CC BY-SA 3.0
LANDTAG NRW Logo.svg	Landtag NRW | Wikimedia Commons | Public domain
LAVNRWDetmold.jpg	Matthias Schultes, Landesarchiv NRW | Wikimedia Commons | CC BY-SA 3.0
LB P703-178.jpg	Wikimedia Commons | Public domain
LBS SR05-084088-20A Urs Widmer.tif	Swissair | Wikimedia Commons | CC BY-SA 4.0
LC-DIG-hec-17235.jpg	Wikimedia Commons | Public domain
LDPD Emblem.svg	Fer1997 | Wikimedia Commons | CC0
LE HS Musik Theater-Adj.jpg	File:LE HS Musik Theater.jpg: Appaloosaderivative ... | Wikimedia Commons | CC BY-SA 3.0
LE ROY Portrait du poète Jean-Antoine Roucher.jpg	Joseph-François Le Roy | Wikimedia Commons | CC0
LE ULTIME LETTERE DI JACOPO ORTIS 1929.jpg	editrice Bietti | Wikimedia Commons | Public domain
LE Zeitgeschichtliches Forum.jpg	Appaloosa | Wikimedia Commons | CC BY-SA 3.0
LEO-SAMBERGER ERNST-BUCHNER CC-BY-SA BSTGS 10182.jpg	Leo Samberger , Ernst Buchner , um 1936, Bayerisch... | Wikimedia Commons | CC BY-SA 4.0
LERA AUERBACH.jpg	Wikimedia Commons | CC BY-SA 4.0
LEVERKUEHNP1898.jpg	Karl Lützel | Wikimedia Commons | Public domain
LGEN Scott, Willard Warren Jr.jpg	US Army | Wikimedia Commons | Public domain
LGG Darmstadt-Februar2012.jpg	Cttech01 | Wikimedia Commons | CC0
LIGHT IT UP! - Kölner Rheinufer wird zur Gamescom 2018 illuminiert-7015.jpg	Raimond Spekking | Wikimedia Commons | CC BY-SA 4.0
LInsurgé.jpg	Wikimedia Commons | Public domain
LJB9 – GdI v Janson.jpg	Wikimedia Commons | Public domain
LJV NRW Demo Mülheim 2014 01.jpg	Bündnis 90/Die Grünen Nordrhein-Westfalen | Wikimedia Commons | CC BY-SA 2.0
LK 11.03.14 025.JPG	Kritzolina | Wikimedia Commons | CC BY-SA 3.0
LK 11.03.14 061.JPG	Kritzolina | Wikimedia Commons | CC BY-SA 3.0
LK 11.03.14 091.JPG	Kritzolina | Wikimedia Commons | CC BY-SA 3.0
LK Hafid Bouazza IMG 0237.jpg	R. van Elst | Wikimedia Commons | CC BY-SA 4.0
LLB-Otto-Dresel-1845.jpg	Julius Geißler  | Wikimedia Commons | Public domain
LMU Muenchen Logo.svg	Ludwig-Maximilians-Universität München | Wikimedia Commons | Public domain
LN member states animation.gif	Maps &amp; Lucy | Wikimedia Commons | CC BY-SA 3.0
LN2024.jpg	Mallarmé007 | Wikimedia Commons | CC0
LOEWENTHAL Wilhelm (1).jpg	Photo has the initials M.L. | Wikimedia Commons | Public domain
LOGO BML.jpg	http://www.bm-lyon.fr/ | Wikimedia Commons | CC BY-SA 4.0
LOGO CBA AAFF.jpg	MAT.MHACCV | Wikimedia Commons | CC BY-SA 4.0
LOGO Genossenschaftsforum .jpg	BeKaBerlin | Wikimedia Commons | CC BY-SA 4.0
LOGO IAM-CeVEI.jpg	Recercamaxima | Wikimedia Commons | Public domain
LOGO IKP (cropped).png	Instytut Kultury Polskiej | Wikimedia Commons | Public domain
LOGO SchlossAmbrasInnsbruck.jpg	Schloss Ambras Innsbruck | Wikimedia Commons | CC BY-SA 4.0
LOGO WKD DIV H 39-14 4c.png	WKD2015 | Wikimedia Commons | CC BY-SA 4.0
LOGO ihk leipzig.jpg	IHK zu Leipzig | Wikimedia Commons | Public domain
LOGOICORN.png	icorn.org | Wikimedia Commons | Public domain
LOGO-ARB-coul.jpg	Hansenlaurent | Wikimedia Commons | CC BY-SA 3.0
LOGO-BNU-NOIR.png	BNU Strasbourg | Wikimedia Commons | CC BY-SA 4.0
LONDON. THE WESTMINSTER PLAY-SCENE FROM TERENCE'S EUNUCHUS, ACT 1, SCENE 1 1854.jpg	Wikimedia Commons | Public domain
LOS Damals – Georg Rosenthal.jpg	Wikimedia Commons | Public domain
LOT wordmark.svg	Polskie Linie Lotnicze LOT S.A. | Wikimedia Commons | Public domain
LP Kremer phot.jpg	Photo: Dr. Jean-Pierre Kremer | Wikimedia Commons | CC BY-SA 4.0
LPA at night.jpg	Kosboot | Wikimedia Commons | CC BY-SA 3.0
LRG DSC01261.jpg	Textundblog | Wikimedia Commons | CC BY-SA 4.0
LRdR2024KaeTempest 2.jpg	Selbymay | Wikimedia Commons | CC BY 4.0
LS K Print 9112.jpg	Mwkniedersachsen | Wikimedia Commons | CC BY-SA 3.0
LS.jpg	Polosuarez | Wikimedia Commons | CC BY-SA 4.0
LSBU2020logo.png	LSBU | Wikimedia Commons | CC BY-SA 4.0
LSDruskin.jpg	lkitrossky | Wikimedia Commons | Public domain
LSFFM.jpg	Protossdesign | Wikimedia Commons | CC BY-SA 4.0
LSK-FDJ.jpg	Zuendspule | Wikimedia Commons | CC BY-SA 4.0
LSVS Logo.svg	Landessportverband für das Saarland | Wikimedia Commons | Public domain
LSW-Heidelberg.jpg	Mhdman at English Wikipedia | Wikimedia Commons | CC BY-SA 3.0
LSchwabe.jpg	Wikimedia Commons | CC BY-SA 4.0
LSütterlin2.jpg	Frank Lange | Wikimedia Commons | Public domain
LSütterlinSignature.jpg	Ludwig Sütterlin | Wikimedia Commons | Public domain
LT011-16.jpg	Public Limited Company Lietuvos Pastas | Wikimedia Commons | Public domain
LU logo.svg	University of Latvia | Wikimedia Commons | CC BY-SA 4.0
LVR-LandesMuseum Bonn, Rheinisches Landesmuseum für Archäologie, Kunst- und Kulturgeschichte-2593.jpg	Raimond Spekking | Wikimedia Commons | CC BY-SA 4.0
LWL Museum für Kunst und Kultur Rincklake-Sybilla Catharina Elisabeth Schücking DSC5940.jpg	Johann Christoph Rincklake | Wikimedia Commons | Public domain
LWL Museum für Kunst und Kultur-Kappers-Schlaun DSC9149.jpg	Attributed to Matthias Kappers | Wikimedia Commons | CC0
LWL Museum für Kunst und Kultur-Rincklake-Franz von Fürstenberg DSC5914.jpg	Johann Christoph Rincklake | Wikimedia Commons | Public domain
LWL Museum für Kunst und Kultur-Rincklake-Freiherr vom Stein DSC5902.jpg	Johann Christoph Rincklake | Wikimedia Commons | Public domain
LWL Museum für Kunst und Kultur-Rincklake-Matthias und Ferdinand, Grafen von Galen DSC5918.jpg	Johann Christoph Rincklake | Wikimedia Commons | Public domain
LWL Museum für Kunst und Kultur-Rincklake-Paulus Modestus Schücking DSC5939.jpg	Johann Christoph Rincklake | Wikimedia Commons | Public domain
LWL-Industriemuseum Henrichshütte.jpg	André P. Meyer-Vitali | Wikimedia Commons | CC BY 2.0
LWL-Kunst und Kultur-Sean Scully DSC3377.jpg	Wikimedia Commons | CC BY-SA 4.0
LWL-Museum für Kunst und Kultur Münster, Neubau-1034.jpg	Raimond Spekking | Wikimedia Commons | CC BY-SA 4.0
